possibly_sensitive,text,source,id,created_at,lang,reply_settings,author_id,edit_history_tweet_ids,hashtags_list,urls_list,public_metrics_retweet_count,public_metrics_reply_count,public_metrics_like_count,public_metrics_quote_count,next_token
False,RT @GTW9999: สัตวแพทย์เชื่อค่ะ ชีวิตในโรวเรียนสัตวแพทย์เจอเรื่องน่าเหลือเชื่อเกี่ยวกับหมาแมวมากไปหมด ล่าสุดที่คณะเจอเคสหมากินกาแฟ ฉีกซองกิน…,Twitter for Android,1572255222931795974,2022-09-20T16:03:50.000Z,th,everyone,969598808186212353,['1572255222931795974'],[],[],94659,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @sunflowerjaaa: แค่ปกก็สปอยแล้ว ธีมคนสวน มาแน่,Twitter for Android,1572255202249682944,2022-09-20T16:03:45.000Z,th,everyone,969598808186212353,['1572255202249682944'],[],[],1166,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @qcbqcbqcb: ตอนไปเล่าให้คนอื่นฟังว่า หมาขับสกู้ตเตอร์ชน ใครจะเชื่อวะ55555555555,Twitter for Android,1572254961081389056,2022-09-20T16:02:48.000Z,th,everyone,969598808186212353,['1572254961081389056'],[],[],109112,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @turbulence_02: จากใจคนเป็นพนักงานอยู่ จริงค่ะ ให้ข้างเปล่าฟรีเท่านั้น กับข้าวหาเองนะคะ งานก็หนัก แล้วเราทำกะกลางคืน บวกกับเป็นสาขาตัวอ…,Twitter for Android,1572254954500521985,2022-09-20T16:02:46.000Z,th,everyone,969598808186212353,['1572254954500521985'],[],[],23126,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,"RT @castby9arm: ข อ โ ท ษ แ ล้ ว กั น
เ ป็ น ที่ ตั ว เ อง รึ เ ป ล่ า https://t.co/hmP8irJNpz",Twitter for Android,1572254936368582660,2022-09-20T16:02:42.000Z,th,everyone,969598808186212353,['1572254936368582660'],[],"['https://twitter.com/castby9arm/status/1572237388742594563/photo/1', 'https://twitter.com/castby9arm/status/1572237388742594563/photo/1']",9254,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,"RT @rxn_leej: รวมมิตรหมาหมีหมีหมา

₍ᐢ ɞ̴̶̷.̮ɞ̴̶̷ ᐢ₎   ૮₍ •᷄ ࡇ •᷅ ₎ა    ૮ ⚆ﻌ⚆ა

(❍ᴥ❍ʋ)   ₍ᐢ ｰ̀֊ｰ́ᐢ₎ ✧   ੯‧̀͡u\ 

( ͡° ᴥ ͡° ʋ)    ʕᵔᴥᵔʔ     ₍…",Twitter for iPad,1572215448565059587,2022-09-20T13:25:47.000Z,und,everyone,969598808186212353,['1572215448565059587'],[],[],32884,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @ilysmluffy: 5555555555555666555555555555555556666555555555555555555555 https://t.co/9VGyWgFt1Q,Twitter for Android,1572148891075899392,2022-09-20T09:01:19.000Z,und,mentionedUsers,969598808186212353,['1572148891075899392'],[],['https://twitter.com/ilysmluffy/status/1571832904430518274/photo/1'],31030,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @HOSHIBECUTE: แฟนเก่าสมัยม.ต้นเจอกันที่เรียนพิเศษจีบกันไปจีบกันมาไม่เคยนัดกินข้าวกัน เลยนัดกันครั้งแรกไปร้านสเต็ก​ นางสั่งสลัด​ นี่สั่งส…,Twitter for Android,1572148689338265600,2022-09-20T09:00:31.000Z,th,everyone,969598808186212353,['1572148689338265600'],[],[],8809,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @nchdaq: สุดท้ายแล้วคนที่ปลอบเราได้ดีที่สุดคือตัวเราเองจริงๆนะ,Twitter for Android,1572148640898248708,2022-09-20T09:00:19.000Z,th,everyone,969598808186212353,['1572148640898248708'],[],[],9615,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @ongyingsnowbell: ใครบอกไทยไม่ส่งตัวแทนค่ะ https://t.co/iRNyFmAJdl,Twitter for Android,1572148592466595842,2022-09-20T09:00:08.000Z,th,everyone,969598808186212353,['1572148592466595842'],[],['https://twitter.com/ongyingsnowbell/status/1571893453767966720/photo/1'],5641,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @_Babymild: ใครทำ โคตรเหี้ยเลย55566555445555555555555555555 https://t.co/Q1ZVoxqkD7,Twitter for Android,1572147956706607106,2022-09-20T08:57:36.000Z,th,everyone,969598808186212353,['1572147956706607106'],[],['https://twitter.com/_Babymild/status/1571911047044550659/photo/1'],5475,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @foreverjava10: ละดูวงนูกูทำเพลงดิ กูเสียดายมากกกก ดังทีเถอะลูก  https://t.co/kZAInb13CP,Twitter for Android,1572147883335622656,2022-09-20T08:57:19.000Z,th,everyone,969598808186212353,['1572147883335622656'],[],['https://twitter.com/hiyyihcrops/status/1568222704372686855/video/1'],12703,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @AyayaMeko: Draw your OC in THIS!!!!! https://t.co/4QD2I3YNP9,Twitter for Android,1572147823097020416,2022-09-20T08:57:04.000Z,en,everyone,969598808186212353,['1572147823097020416'],[],"['https://twitter.com/AyayaMeko/status/1571945119196254208/photo/1', 'https://twitter.com/AyayaMeko/status/1571945119196254208/photo/1']",5955,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @katato46: น้องล่ามที่ทำงานเลิกคุยกับผชคนหนึ่ง เพราะไปกินข้าวกับผู้แล้วอยู่ดีๆผู้ก็พูดขึ้นมาว่า รู้มั้ยเราได้โทอิค 950 คะแนนอ่ะ น้องถึง…,Twitter for Android,1572147763361751040,2022-09-20T08:56:50.000Z,th,everyone,969598808186212353,['1572147763361751040'],[],[],6005,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @bm_vt: ไงดี กุไปบอกเลิกเขาเพราะรู้ว่าเขามีเมียแล้ว เค้าเถียงด่ากูว่ากูเรื่องเยอะ ขี้น้อยใจ คนที่2ที่3เค้ายังไม่มีปัญหาเลย ทำไมหนูถึงมี.…,Twitter for Android,1572147738397274114,2022-09-20T08:56:44.000Z,th,following,969598808186212353,['1572147738397274114'],[],[],14675,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @Defgr8: โอเคร กูซื้อ 5555555555555555555555555555 https://t.co/6aPFysP48O,Twitter for Android,1572147718604361728,2022-09-20T08:56:39.000Z,th,everyone,969598808186212353,['1572147718604361728'],[],['https://twitter.com/DreamlikeMelody/status/1571161791396282369/video/1'],62318,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @AramoAroma: มันจะมีเพื่อคนนึง ... https://t.co/stAawTrVfp,Twitter for Android,1572147644998516738,2022-09-20T08:56:22.000Z,th,everyone,969598808186212353,['1572147644998516738'],[],['https://twitter.com/AramoAroma/status/1571859474012573697/photo/1'],12665,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,"RT @bowkylionn: เลือกเอง ซื้อเอง แมชเอง ในทุกเพลงและทุกสเตจ
สไตลิสต์ของโบกี้ไลอ้อน คือโบกี้ไลอ้อน 🥹🤍✨ https://t.co/B2HRdbz7Pt",Twitter for Android,1572147624786145280,2022-09-20T08:56:17.000Z,th,everyone,969598808186212353,['1572147624786145280'],[],['https://twitter.com/bowkylionn/status/1571805112296931328/photo/1'],26759,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @khunmyou: แกอย่าขี่เพลินดิเห๊ย ดูคนด้วย5555555🤏🏻 https://t.co/0qKvvB8wMN,Twitter for Android,1572147544905625600,2022-09-20T08:55:58.000Z,th,everyone,969598808186212353,['1572147544905625600'],[],['https://twitter.com/khunmyou/status/1571903444222607360/video/1'],117520,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @maeokhongapo: เออ55555555555555555 https://t.co/s20K0HZS5f,Twitter for Android,1572147488148299778,2022-09-20T08:55:44.000Z,th,everyone,969598808186212353,['1572147488148299778'],[],['https://twitter.com/maeokhongapo/status/1571527710639525892/photo/1'],51961,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,"RT @obasu: ร้านซักผ้า Otteri สาขาสำนักงานใหญ่ 
https://t.co/RGHYN4si8O",Twitter for Android,1572147450332459008,2022-09-20T08:55:35.000Z,th,everyone,969598808186212353,['1572147450332459008'],[],['https://twitter.com/In_Otter_News2/status/1571929660027539458/video/1'],87388,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @nchdaq: ใช้ netflix ไม่คุ้มเลย ตอนนี้มีอะไรน่าดูบ้างป้ายยาหน่อยค่ะ หนังหรือซีรี่ อนิเมะ ได้หมดเลย,Twitter for Android,1572147430443069443,2022-09-20T08:55:31.000Z,th,everyone,969598808186212353,['1572147430443069443'],[],[],58686,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @nontawornn: Queen จะงงมั้ย พวกยูทำอะไร https://t.co/s9qFlFv402,Twitter for Android,1572147419504324610,2022-09-20T08:55:28.000Z,th,everyone,969598808186212353,['1572147419504324610'],[],['https://twitter.com/nontawornn/status/1572074808741105665/photo/1'],29964,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @itmydefinition: mental health สำคัญมากจริงๆ อยากให้คอยสังเกตตัวเอง ให้ตัวเองพัก ชมตัวเอง ให้รางวัลตัวเองอยู่เสมอ ถึงจะเครียดจะเหนื่อยแ…,Twitter for Android,1572147393684185088,2022-09-20T08:55:22.000Z,th,everyone,969598808186212353,['1572147393684185088'],[],[],22463,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @sososhion: มันจะมีมั้ย ร้านตัดผมที่เบียวอะ บอกชื่อตัวละครไป ให้ดูรูปตัวละครแล้วก็รังสรรค์ผมให้ออกมาแบบนั้นได้ไรงี้ 555555555555555 แบบไ…,Twitter for Android,1572147350919073793,2022-09-20T08:55:12.000Z,th,everyone,969598808186212353,['1572147350919073793'],[],[],42,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @iconnnz: เคยเลิกคุยกับคนนึงเพราะเขาพูดแต่เรื่องตัวเองเหมือนกัน รู้สึกผิดที่รำคาญในใจ คนรักที่ดีต้องรับฟังกันสิทำไมเราเหี้ยจัง แต่แม่งอ…,Twitter for Android,1572147217837981696,2022-09-20T08:54:40.000Z,th,everyone,969598808186212353,['1572147217837981696'],[],[],17311,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @019aqs: เป็นคนที่เชื่อเรื่องกฎแรงดึงดูดมาก เราอยากได้แบบไหนหรือโดนทรีทแบบไหน เราก็จะคิดและทำแบบนั้นกับคนอื่นเสมอ ไม่ได้ว่าหวังว่าทุกสิ่…,Twitter for iPad,1572140658420482048,2022-09-20T08:28:36.000Z,th,everyone,969598808186212353,['1572140658420482048'],[],[],5639,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,"RT @chuchuxiaoyu: Nowadays ทวิตเตอร์
- โชว์แต่ทวิตเดิมๆ ซ้ำซาก
- search หาอะไรไม่ค่อยเจอ
- ลดการมองเห็นคนที่ฟอล
- mute ได้แต่โชว์อยู่ดีถ้า…",Twitter for iPad,1572140555530014722,2022-09-20T08:28:12.000Z,th,everyone,969598808186212353,['1572140555530014722'],[],[],9498,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @nchdaq: ‘อยู่ให้รักก่อนนะ อยู่ด้วยกันนานๆเลย’,Twitter for iPad,1572130652996382720,2022-09-20T07:48:51.000Z,th,everyone,969598808186212353,['1572130652996382720'],[],[],16591,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @stayc_lean: แต่งานที่อิงฟ้าต้องทำบางงานก็ยังหาคำตอบอยู่ว่าเกี่ยวไรกับการเป็นนางงาม,Twitter for iPad,1572130443868401666,2022-09-20T07:48:01.000Z,th,everyone,969598808186212353,['1572130443868401666'],[],[],3043,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,"RT @guplia: ก้านบัวบอกลึกตื้น ชลธาร
จันทร์ตื่นมาทำงาน อยากกรี๊ด",Twitter for iPad,1572130396242055168,2022-09-20T07:47:49.000Z,th,everyone,969598808186212353,['1572130396242055168'],[],[],4532,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
