possibly_sensitive,id,author_id,lang,reply_settings,edit_history_tweet_ids,text,source,created_at,hashtags_list,urls_list,public_metrics_retweet_count,public_metrics_reply_count,public_metrics_like_count,public_metrics_quote_count,pagination_token,current_time
False,1269313691041910788,252951350,en,everyone,['1269313691041910788'],"Today at the garage a man with a tummy the size of Atwoli and looking not younger than 52 was bragging how he has been bribing cops at roadblocks to get out of Nairobi....if I had the powers, saa hii angekuwa KMTC quarantine. Idiot.",Twitter for Android,2020-06-06T17:02:21.000Z,[],[],9,2,17,1,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809473
False,1269313177398861824,249608059,en,everyone,['1269313177398861824'],"PRIDE: Be yourself no matter what they say about your style, culture and tradition 18 https://t.co/2KozrATiT0",Twitter for iPhone,2020-06-06T17:00:18.000Z,[],"['https://twitter.com/IamMzilikazi/status/1269313177398861824/photo/1', 'https://twitter.com/IamMzilikazi/status/1269313177398861824/photo/1']",18,1,71,0,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809481
False,1268933997083664386,2912950420,en,everyone,['1268933997083664386'],She's So Precious 🥺❤ https://t.co/MARvpQXhfh,Twitter for Android,2020-06-05T15:53:35.000Z,[],"['https://twitter.com/Crowned_Rxyal/status/1268933997083664386/photo/1', 'https://twitter.com/Crowned_Rxyal/status/1268933997083664386/photo/1', 'https://twitter.com/Crowned_Rxyal/status/1268933997083664386/photo/1', 'https://twitter.com/Crowned_Rxyal/status/1268933997083664386/photo/1']",17321,673,126372,4740,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809489
False,1269312404749508608,67646648,zxx,everyone,['1269312404749508608'],https://t.co/VBOKNnKKoZ https://t.co/B4iD2G285i,Twitter for iPhone,2020-06-06T16:57:14.000Z,[],"['https://twitter.com/FauzKhalid/status/1269312404749508608/photo/1', 'https://twitter.com/SamMacoha/status/1269261743026511874']",3,5,22,2,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809496
False,1269195561112133634,214827006,en,everyone,['1269195561112133634'],"So giraffe manor have decided to open its doors to locals.

It has always been impossible for locals to visit but now because of covid, they are ok with locals visiting. Mefi!!!",Twitter for Android,2020-06-06T09:12:56.000Z,[],[],347,56,900,49,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809504
False,1269256344995053568,252951350,in,everyone,['1269256344995053568'],"County mzima iko na 10 beds za isolation😂😂😂😂😂😂 Hata mortuary ni kubwa....

Wajaluo pesa ya Glenfiddich mchange bana mtengenezee watu wenyu nyumbani isolation center",Twitter for Android,2020-06-06T13:14:28.000Z,[],[],19,7,21,5,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809511
False,1269258160763809792,15915391,en,everyone,['1269258160763809792'],"President Kenyatta is now just trolling!!

""Nimeona meme mingi ambazo mume tumatuma sijui Freedom day, Independence day...""

And he still calls it ""kukula hapi"" 🤣🤣 https://t.co/luOChVq46e",Twitter for Android,2020-06-06T13:21:41.000Z,[],['https://twitter.com/Mwanikih/status/1269258160763809792/video/1'],70,21,218,20,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809518
False,1269311802896154624,219222106,et,everyone,['1269311802896154624'],Sasa na vile tulikua tushaoga..... https://t.co/wHfdECrtrY,Twitter for Android,2020-06-06T16:54:51.000Z,[],['https://twitter.com/BlessedNjugush/status/1269311802896154624/photo/1'],151,114,2593,13,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809526
False,1269308246868799493,1165579765027393537,et,everyone,['1269308246868799493'],Mumecheswoo! https://t.co/44C45AIPP5,Twitter for Android,2020-06-06T16:40:43.000Z,[],['https://twitter.com/OmbetaC/status/1269308246868799493/photo/1'],17,11,126,2,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809534
False,1269224557841391618,402645467,en,everyone,['1269224557841391618'],"Eish! 🥃#1 really knows how to waste our Saturdays. . . 

Angeamka tu @StateHouseKenya

Ama it's bad roads delaying him somewhere? @NziokaWaita",Twitter for Android,2020-06-06T11:08:10.000Z,[],[],30,27,147,3,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809541
False,1268973378347687937,1186259082782617600,en,everyone,['1268973378347687937'],"This is the first year i'm not going to England due to Covid-19.

I usually don't go because i'm poor.",Twitter for iPhone,2020-06-05T18:30:04.000Z,[],[],4271,381,11355,443,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809548
False,1269300310817886208,57888604,en,everyone,['1269300310817886208'],@gabrieloguda @Kancella_Empire This is the most dubious comment and shallow thinking. Counties governments were established over 7 years ago. The fact that some of them have no proper medical facilities cannot be blamed on the MoH. Most governors have had their priorities wrong.,Twitter Web App,2020-06-06T16:09:11.000Z,[],[],1,1,8,0,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809556
False,1269299071744970754,292450384,en,everyone,['1269299071744970754'],"#Siaya residents, Asayou, plse  Pick your leaders veeeery carefully come 2022. Asayou.",Twitter for Android,2020-06-06T16:04:15.000Z,['Siaya'],[],399,631,3109,93,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809564
False,1269252893154119680,105382622,en,everyone,['1269252893154119680'],Be warned 7th June is tomorrow not today. Curfew begins at 7pm today,Twitter for iPhone,2020-06-06T13:00:45.000Z,[],[],19,5,98,0,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809571
False,1269277086872723463,257905607,en,everyone,['1269277086872723463'],Kenyans are difficult https://t.co/pMQcKSUSEH,Twitter for Android,2020-06-06T14:36:54.000Z,[],['https://twitter.com/WehliyeMohamed/status/1269277086872723463/photo/1'],217,51,1102,16,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809579
False,1269244239046680581,1005535676,et,everyone,['1269244239046680581'],Kuleni tu Fare. Mimi nimekula yangu 😎,Twitter for iPhone,2020-06-06T12:26:22.000Z,[],[],572,1044,8291,112,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809586
False,1269240064812494849,28089461,in,everyone,['1269240064812494849'],Mungu anapenda watu wake sana. https://t.co/VWZpagXCgI,Twitter for Android,2020-06-06T12:09:47.000Z,[],['https://twitter.com/jamessmat/status/1269240064812494849/photo/1'],29,74,596,9,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809593
False,1269249033782071297,292450384,in,everyone,['1269249033782071297'],'County ya #Siaya wako na vitanda kumi peke yake ya Isolation' - Uhuru Kenyatta...... 🙆‍♀️🙆‍♀️🙆‍♀️🙆‍♀️ Jo #Siaya yawa? Magi wich kuot mage gi yawa?,Twitter for Android,2020-06-06T12:45:25.000Z,"['Siaya', 'Siaya']",[],74,228,581,26,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809601
False,1269270953726484481,401579858,en,everyone,['1269270953726484481'],...the @Kenyajudiciary and @dkmaraga MUST now FULLY open ALL the courts in the country except those in Nairobi and Mombasa. @lawsocietykenya @NelsonHavi @ProfOjiendaTom @omwanza,Twitter for Android,2020-06-06T14:12:31.000Z,[],[],72,32,524,7,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809609
False,1269293778969538564,405874056,en,everyone,['1269293778969538564'],"The president got someone to clean up his speeches of bureaucratic jargon. Many I's, responding to complaints that he doesn't listen to experts, and use of questions.

Nothing wrong. Just watch out for what he's doing. It's PR for the emotion while everything remains constant.",Twitter for Android,2020-06-06T15:43:13.000Z,[],[],33,5,85,0,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809616
False,1269260062490583041,1005535676,in,everyone,['1269260062490583041'],@Aaroncheruiyot @orengo_james Siaya imechoma bet😢,Twitter for iPhone,2020-06-06T13:29:15.000Z,[],[],19,73,538,2,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809623
False,1269252955707973632,292450384,en,everyone,['1269252955707973632'],@Aaroncheruiyot @orengo_james We are very sorry Sir..... Very sorry infact,Twitter for Android,2020-06-06T13:01:00.000Z,[],[],13,40,394,0,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809631
False,1269247886656765958,87679775,en,everyone,['1269247886656765958'],"Hey Siaya people...get serious bwana....
With 10 beds ( 9 already occupied) ...
You have caused us a further 30 days lockdown.
If you meet a Jasiaya anywhere..pinch them !!
I will start with @orengo_james on tuesday in senate.",Twitter for Android,2020-06-06T12:40:52.000Z,[],[],910,968,5419,144,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809638
False,1269284791188365315,260624602,en,everyone,['1269284791188365315'],"No single governor in the entire Luo Nyanza who's been up to task. 
The  senators speak big English with nothing tangible to offer. 
The MPs live in Nairobi drinking expensive alcohol and changing women like clothes.

Their demigod fumbles a few 'tialala' in Karen and that's it.",Twitter for Android,2020-06-06T15:07:31.000Z,[],[],2,3,4,0,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809646
False,1269288659393622025,499506150,en,everyone,['1269288659393622025'],"Many thanks to the President for lifting the cessation order on Eastleigh. It has been v.difficult 4-weeks. My 🙏🏾 also to the great people of Eastleigh for your tenacity. You’re a resilient &amp; enterprising  people &amp; I’ve no doubt you will bounce back, rise &amp; shine again. https://t.co/iIzsy9llzu",Twitter for iPhone,2020-06-06T15:22:53.000Z,[],['https://twitter.com/MPyusufhassan/status/1269288659393622025/photo/1'],86,27,366,3,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809653
False,1269288982933798912,67646648,en,everyone,['1269288982933798912'],"If you believe that CS Macharia has mismanaged the transport sector(ministry) pleas make a video and make a direct appeal to your MP to sign the the #ImpeachJamesMacharia motion prepared by @MohaJichoPevu 

Post it on the hash tag #ImpeachJamesMacharia",Twitter for iPhone,2020-06-06T15:24:10.000Z,"['ImpeachJamesMacharia', 'ImpeachJamesMacharia']",[],27,7,61,0,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809661
False,1269249573656166400,2886735158,en,everyone,['1269249573656166400'],Some tidying up of the kitchen cabinets today https://t.co/JgaFgaql8s,Twitter for Android,2020-06-06T12:47:34.000Z,[],['https://twitter.com/misss_ythaka/status/1269249573656166400/photo/1'],234,681,1572,599,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809669
False,1269253090856841217,4871219613,tl,everyone,['1269253090856841217'],@misss_ythaka Hapo ni Pangani?,Twitter for Android,2020-06-06T13:01:33.000Z,[],[],105,13,1264,11,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809677
False,1269264338751238144,20661028,en,everyone,['1269264338751238144'],@KimathiFelixL @misss_ythaka Underrated tweet,Twitter for Android,2020-06-06T13:46:14.000Z,[],[],0,1,52,0,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809684
False,1269253709898428416,263089080,en,everyone,['1269253709898428416'],@misss_ythaka All those knives?,Twitter for Android,2020-06-06T13:04:00.000Z,[],[],0,1,4,0,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809692
False,1269253835891113984,1313966629,lt,everyone,['1269253835891113984'],@misss_ythaka Hizo visu zote?? Uza zingine ubuy gas ya 13kgs. 🙊🙊🏃🏃,Twitter for Android,2020-06-06T13:04:30.000Z,[],[],5,9,228,2,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809700
False,1269284442528497674,1911341484,und,everyone,['1269284442528497674'],@misss_ythaka Visu ni mingi kuliko vijiko,Twitter for Android,2020-06-06T15:06:07.000Z,[],[],0,0,6,0,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809707
False,1269280377367138305,949087196,en,everyone,['1269280377367138305'],@AnnaNjuguna @misss_ythaka That was the first question in my mind😅😅,Twitter for Android,2020-06-06T14:49:58.000Z,[],[],0,0,1,0,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809714
False,1269270660087513089,300099508,en,everyone,['1269270660087513089'],@misss_ythaka Why the fuck do you have all those knives?,Twitter for Android,2020-06-06T14:11:21.000Z,[],[],0,1,2,0,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809722
False,1269269851631169536,725639270,en,everyone,['1269269851631169536'],"With such accurate prophecy, kidogokidogo atauza annointing oil and sadaka loading... https://t.co/A8oONykXhu",Twitter Web App,2020-06-06T14:08:09.000Z,[],['https://twitter.com/mogire_jusper/status/1268820114050293762'],2,2,22,0,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809730
False,1269268144201379842,34908371,en,everyone,['1269268144201379842'],"Slay queens will commit suicide. 

30 days of loneliness is not easy for them.

#MasculinitySaturday",Twitter for Android,2020-06-06T14:01:22.000Z,['MasculinitySaturday'],[],202,56,1496,5,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809738
False,1269257182664589312,15659814,en,everyone,['1269257182664589312'],"Dear Kenyans,
A question: By what percentage has GoK relaxed the #COVID19KE restrictions and how many deaths and within what period does it expect Kenya will experience under this new regime?",Twitter Web App,2020-06-06T13:17:48.000Z,['COVID19KE'],[],4,7,34,1,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809746
False,1269282457762881541,2536706751,en,everyone,['1269282457762881541'],"James today cited Siaya County as one in whose few isolation wards are full over #COVID19KE .

Now if we had honest newspapers,  tomorrows headlines will be like!

JAMES SLAMS RAILA, CITING POOR GOVERNED NYANZA COUNTIES.",Twitter for Android,2020-06-06T14:58:14.000Z,['COVID19KE'],[],3,7,17,0,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809754
False,1269248766823075840,1052965185382699009,en,everyone,['1269248766823075840'],@citizentvkenya This is a literal bullshit. This is more days of suffering to poor Kenyans. There's little chances people are gonna benefit from the 'Uhuru ' said money. People have been suffering for two good months and you can't even sympathise with them.,Twitter Web App,2020-06-06T12:44:22.000Z,[],[],0,0,2,0,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809762
False,1269269255595450368,1351140408,en,everyone,['1269269255595450368'],@TheKenyanBoy @GMONEYizME Aren't offices social gatherings??  Like honestly   more than 6 people is a party so we really shouldn't be there... Just thinking,Twitter for Android,2020-06-06T14:05:47.000Z,[],[],0,1,3,0,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809769
False,1269248322788868097,116419637,en,everyone,['1269248322788868097'],In short now you can do a full 9-5pm at the office given the curfew timelines. HR right now; https://t.co/N6N1IbC3vF,Twitter for Android,2020-06-06T12:42:36.000Z,[],['https://twitter.com/TheKenyanBoy/status/1269248322788868097/photo/1'],267,17,412,24,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809777
False,1269278972476604421,3973095555,en,everyone,['1269278972476604421'],@NSE_Investors Here am with the cow professionally and with you as a side hustle..,Twitter for Android,2020-06-06T14:44:23.000Z,[],[],0,1,2,0,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809784
False,1269277728001404929,712727824378028033,en,everyone,['1269277728001404929'],"This cow is overvalued.Governments bonds have currently a yield of atleast 12%.And let us assume useful life of cow is 3 https://t.co/kxypwbb7w3 three years I will get sh.162,000 if I were to put my money in government of Kenya bonds and the bonds can't get sick or even die https://t.co/bxV6zcuJ8I",Twitter for Android,2020-06-06T14:39:27.000Z,[],"['http://years.In', 'https://twitter.com/MaryAnnWanguiKE/status/1264929544567320576']",11,6,12,0,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809792
False,1269145638244978689,33092697,en,everyone,['1269145638244978689'],Now wait a damn minute https://t.co/izaSk4kG68,Twitter for iPhone,2020-06-06T05:54:34.000Z,[],"['https://twitter.com/KevinBobby/status/1269145638244978689/photo/1', 'https://twitter.com/KevinBobby/status/1269145638244978689/photo/1']",4031,211,12768,904,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809800
False,1269240546943516672,948919890861158400,en,everyone,['1269240546943516672'],Yaani Moi died this year . Heh long year this one,Twitter for iPhone,2020-06-06T12:11:42.000Z,[],[],559,38,2767,29,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809807
False,1269248339129794561,499677628,en,everyone,['1269248339129794561'],I actually did not find the speech vague at all. It was very clear to me. 🤷🏾‍♀️,Twitter for Android,2020-06-06T12:42:40.000Z,[],[],22,20,177,8,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809814
False,1269273391758016512,252951350,tl,everyone,['1269273391758016512'],Mutahi Kagwe ashaitushow watakuwa na 1000 new ICU beds in 2 weeks😂😂😂😂😂😂,Twitter for Android,2020-06-06T14:22:13.000Z,[],[],41,4,77,5,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809822
False,1269246664340103169,65056510,en,everyone,['1269246664340103169'],"In brief.....

-Easteligh &amp; Old town cessation of movement lifted. 
-Schools to reopen gradually under new guidelines by third term.
-Ban on all forms of gatherings including bars extended for further 30 days.
-Curfew extended for 30days. Curfew to commence at 9pm-4am.",Twitter for iPhone,2020-06-06T12:36:00.000Z,[],[],25,14,70,3,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809829
False,1269279645213622275,67646648,en,everyone,['1269279645213622275'],"Coast MPs should stand with @MohaJichoPevu on this failure to which their political careers should go down with the economy of the whole region 

#ImpeachJamesMacharia https://t.co/FSIkMFGxF5",Twitter for iPhone,2020-06-06T14:47:04.000Z,['ImpeachJamesMacharia'],['https://twitter.com/Kenyans/status/1269276328634855432'],3,8,20,0,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809837
False,1269260426065457152,29664767,in,everyone,['1269260426065457152'],Baada ya kufanya kazi ngumu ya dealing with Kenyans.... 😂😂😂😂😂 https://t.co/NzbehSNrIl,Twitter for Android,2020-06-06T13:30:41.000Z,[],['https://twitter.com/mmnjug/status/1269260426065457152/video/1'],225,29,468,34,7140dibdnow9c7btw452uu8szxgke0hr473zv2pnc16wi,2022-10-27 18:12:48.809845
